r.num,Duration,Epidemic,Rt,
2533,298.75,761.00,0.48,
2534,14.75,0.00,2.00,
2535,316.25,814.00,0.37,
2536,290.50,797.00,0.41,
2537,15.00,1.00,2.00,
2538,10.75,1.00,2.00,
2539,283.50,797.00,0.41,
2540,269.75,772.00,0.46,
2541,229.50,791.00,0.42,
2542,4.00,0.00,2.00,
2543,1.50,0.00,2.00,
2544,26.25,4.00,1.99,
2545,277.00,781.00,0.44,
2546,38.50,10.00,1.98,
2547,1.25,0.00,2.00,
2548,243.00,779.00,0.44,
2549,233.00,795.00,0.41,
2550,282.25,794.00,0.41,
2551,7.00,0.00,2.00,
2552,11.00,2.00,2.00,
2553,260.25,835.00,0.33,
2554,265.50,790.00,0.42,
2555,249.00,809.00,0.38,
2556,1.50,0.00,2.00,
2557,348.75,795.00,0.41,
2558,14.75,2.00,2.00,
2559,12.25,0.00,2.00,
2560,40.25,5.00,1.99,
2561,222.50,832.00,0.34,
2562,232.75,787.00,0.43,
2563,1.75,0.00,2.00,
2564,299.50,762.00,0.48,
2565,225.25,833.00,0.33,
2566,221.25,825.00,0.35,
2567,250.75,813.00,0.37,
2568,295.75,810.00,0.38,
2569,2.50,0.00,2.00,
2570,3.25,0.00,2.00,
2571,282.00,845.00,0.31,
2572,282.25,770.00,0.46,
2573,41.00,6.00,1.99,
2574,18.75,1.00,2.00,
2575,19.75,6.00,1.99,
2576,2.75,0.00,2.00,
2577,3.75,1.00,2.00,
2578,254.50,779.00,0.44,
2579,18.75,1.00,2.00,
2580,14.75,0.00,2.00,
2581,279.00,716.00,0.57,
2582,21.75,3.00,1.99,
2583,1.25,0.00,2.00,
2584,10.50,0.00,2.00,
2585,261.50,845.00,0.31,
2586,276.50,769.00,0.46,
2587,18.50,1.00,2.00,
2588,323.50,785.00,0.43,
2589,4.25,0.00,2.00,
2590,1.00,0.00,2.00,
2591,15.25,0.00,2.00,
2592,188.50,773.00,0.45,
2593,21.25,3.00,1.99,
2594,10.50,0.00,2.00,
2595,283.25,755.00,0.49,
2596,8.25,0.00,2.00,
2597,238.50,777.00,0.45,
2598,206.75,787.00,0.43,
2599,234.00,806.00,0.39,
2600,8.00,0.00,2.00,
2601,15.00,2.00,2.00,
2602,35.50,12.00,1.98,
2603,234.25,817.00,0.37,
2604,274.50,819.00,0.36,
2605,263.25,818.00,0.36,
2606,224.75,755.00,0.49,
2607,7.00,0.00,2.00,
2608,190.50,746.00,0.51,
2609,252.25,790.00,0.42,
2610,226.25,757.00,0.49,
2611,3.25,0.00,2.00,
2612,257.00,754.00,0.49,
2613,213.75,845.00,0.31,
2614,272.00,814.00,0.37,
2615,219.50,792.00,0.42,
2616,244.50,815.00,0.37,
2617,261.50,817.00,0.37,
2618,236.75,830.00,0.34,
2619,2.25,0.00,2.00,
2620,11.50,1.00,2.00,
2621,311.75,768.00,0.46,
2622,187.50,836.00,0.33,
2623,254.75,760.00,0.48,
2624,253.00,781.00,0.44,
2625,245.75,832.00,0.34,
2626,14.50,0.00,2.00,
2627,287.00,798.00,0.40,
2628,236.00,808.00,0.38,
2629,207.25,790.00,0.42,
2630,282.00,759.00,0.48,
2631,201.25,784.00,0.43,
2632,0.50,0.00,2.00,
2633,232.00,790.00,0.42,
2634,10.00,1.00,2.00,
2635,9.25,0.00,2.00,
2636,6.00,0.00,2.00,
2637,28.00,0.00,2.00,
2638,19.25,1.00,2.00,
2639,11.50,0.00,2.00,
2640,18.25,2.00,2.00,
2641,4.50,0.00,2.00,
2642,266.25,811.00,0.38,
2643,18.75,1.00,2.00,
2644,5.75,0.00,2.00,
2645,5.75,0.00,2.00,
2646,239.75,828.00,0.34,
2647,10.00,1.00,2.00,
2648,1.25,0.00,2.00,
2649,332.50,771.00,0.46,
2650,3.25,0.00,2.00,
2651,6.25,0.00,2.00,
2652,19.25,2.00,2.00,
2653,272.00,852.00,0.30,
2654,288.25,768.00,0.46,
2655,275.25,780.00,0.44,
2656,269.25,815.00,0.37,
2657,0.25,0.00,2.00,
2658,274.75,836.00,0.33,
2659,297.00,788.00,0.42,
2660,221.75,796.00,0.41,
2661,266.25,836.00,0.33,
2662,204.00,780.00,0.44,
2663,255.25,794.00,0.41,
2664,6.00,0.00,2.00,
2665,0.25,0.00,2.00,
2666,1.25,0.00,2.00,
2667,337.50,732.00,0.54,
2668,217.25,773.00,0.45,
2669,6.00,1.00,2.00,
2670,5.25,0.00,2.00,
2671,5.00,0.00,2.00,
2672,20.50,1.00,2.00,
2673,218.00,776.00,0.45,
2674,6.50,0.00,2.00,
2675,337.75,843.00,0.31,
2676,195.25,806.00,0.39,
2677,13.75,1.00,2.00,
2678,226.00,837.00,0.33,
2679,12.00,2.00,2.00,
2680,216.00,798.00,0.40,
2681,28.50,17.00,1.97,
2682,0.75,0.00,2.00,
2683,4.50,0.00,2.00,
2684,5.25,1.00,2.00,
2685,290.75,811.00,0.38,
2686,223.00,771.00,0.46,
2687,17.25,2.00,2.00,
2688,233.00,804.00,0.39,
2689,10.75,1.00,2.00,
2690,5.50,1.00,2.00,
2691,2.00,0.00,2.00,
2692,198.25,800.00,0.40,
2693,14.25,1.00,2.00,
2694,5.50,0.00,2.00,
2695,216.50,812.00,0.38,
2696,262.00,802.00,0.40,
2697,4.25,0.00,2.00,
2698,229.50,836.00,0.33,
2699,12.00,1.00,2.00,
2700,20.00,1.00,2.00,
2701,23.50,3.00,1.99,
2702,3.50,0.00,2.00,
2703,219.50,807.00,0.39,
2704,5.00,0.00,2.00,
2705,263.25,764.00,0.47,
2706,288.50,760.00,0.48,
2707,206.50,806.00,0.39,
2708,1.50,0.00,2.00,
2709,21.50,1.00,2.00,
2710,18.25,2.00,2.00,
2711,278.00,811.00,0.38,
2712,211.00,802.00,0.40,
2713,25.75,4.00,1.99,
2714,28.00,1.00,2.00,
2715,325.50,816.00,0.37,
2716,222.75,834.00,0.33,
2717,218.50,816.00,0.37,
2718,253.00,752.00,0.50,
2719,17.75,1.00,2.00,
2720,267.25,777.00,0.45,
2721,13.25,0.00,2.00,
2722,277.00,830.00,0.34,
2723,2.50,0.00,2.00,
2724,252.00,846.00,0.31,
2725,6.75,0.00,2.00,
2726,267.25,792.00,0.42,
2727,1.25,0.00,2.00,
2728,4.00,0.00,2.00,
2729,12.75,2.00,2.00,
2730,2.00,0.00,2.00,
2731,4.75,0.00,2.00,
2732,23.00,4.00,1.99,
2733,5.00,0.00,2.00,
2734,11.50,0.00,2.00,
2735,277.50,734.00,0.53,
2736,0.25,0.00,2.00,
2737,2.75,0.00,2.00,
2738,281.25,742.00,0.52,
2739,2.75,0.00,2.00,
2740,176.75,799.00,0.40,
2741,1.25,1.00,2.00,
2742,27.25,1.00,2.00,
2743,232.00,798.00,0.40,
2744,207.25,737.00,0.53,
2745,161.75,819.00,0.36,
2746,254.50,820.00,0.36,
2747,30.00,4.00,1.99,
2748,48.75,5.00,1.99,
2749,28.50,0.00,2.00,
2750,1.50,0.00,2.00,
2751,3.00,0.00,2.00,
2752,4.00,0.00,2.00,
2753,203.25,811.00,0.38,
2754,203.75,804.00,0.39,
2755,250.75,798.00,0.40,
2756,190.00,809.00,0.38,
2757,2.00,0.00,2.00,
2758,332.25,784.00,0.43,
2759,281.25,793.00,0.41,
2760,272.75,798.00,0.40,
2761,274.50,840.00,0.32,
2762,229.25,792.00,0.42,
2763,238.00,739.00,0.52,
2764,20.50,4.00,1.99,
2765,230.75,793.00,0.41,
2766,298.00,833.00,0.33,
2767,268.75,776.00,0.45,
2768,292.50,760.00,0.48,
2769,231.00,821.00,0.36,
2770,247.00,822.00,0.36,
2771,0.50,0.00,2.00,
2772,0.75,0.00,2.00,
2773,239.75,838.00,0.32,
2774,210.75,789.00,0.42,
2775,293.50,817.00,0.37,
2776,2.25,0.00,2.00,
2777,7.25,0.00,2.00,
2778,35.25,5.00,1.99,
2779,319.00,775.00,0.45,
2780,30.25,1.00,2.00,
2781,1.75,0.00,2.00,
2782,235.25,820.00,0.36,
2783,53.75,2.00,2.00,
2784,3.00,0.00,2.00,
2785,297.00,783.00,0.43,
2786,10.75,0.00,2.00,
2787,1.50,1.00,2.00,
2788,281.50,822.00,0.36,
2789,260.75,749.00,0.50,
2790,257.50,786.00,0.43,
2791,9.00,0.00,2.00,
2792,272.75,798.00,0.40,
2793,2.25,0.00,2.00,
2794,232.50,844.00,0.31,
2795,49.50,2.00,2.00,
2796,291.25,790.00,0.42,
2797,199.75,792.00,0.42,
2798,256.25,776.00,0.45,
2799,275.25,807.00,0.39,
2800,226.00,847.00,0.31,
2801,255.25,801.00,0.40,
2802,5.75,0.00,2.00,
2803,355.25,798.00,0.40,
2804,10.25,1.00,2.00,
2805,207.75,790.00,0.42,
2806,10.25,2.00,2.00,
2807,291.75,809.00,0.38,
2808,30.75,1.00,2.00,
2809,277.75,808.00,0.38,
2810,68.75,20.00,1.96,
2811,21.00,5.00,1.99,
2812,61.50,2.00,2.00,
2813,228.75,779.00,0.44,
2814,224.25,770.00,0.46,
2815,265.25,792.00,0.42,
2816,13.25,0.00,2.00,
2817,250.75,806.00,0.39,
2818,253.50,799.00,0.40,
2819,311.75,746.00,0.51,
2820,3.75,0.00,2.00,
2821,1.00,0.00,2.00,
2822,5.00,0.00,2.00,
2823,209.75,807.00,0.39,
2824,3.25,1.00,2.00,
2825,277.25,788.00,0.42,
2826,261.25,804.00,0.39,
2827,6.00,0.00,2.00,
2828,2.75,0.00,2.00,
2829,8.25,1.00,2.00,
2830,240.75,820.00,0.36,
2831,2.75,0.00,2.00,
2832,1.25,0.00,2.00,
2833,185.00,784.00,0.43,
2834,250.75,829.00,0.34,
2835,273.50,837.00,0.33,
2836,215.00,773.00,0.45,
2837,2.00,0.00,2.00,
2838,24.00,4.00,1.99,
2839,1.75,0.00,2.00,
2840,15.25,1.00,2.00,
2841,2.50,0.00,2.00,
2842,9.00,1.00,2.00,
2843,6.00,0.00,2.00,
2844,18.00,1.00,2.00,
2845,219.75,793.00,0.41,
2846,24.25,0.00,2.00,
2847,19.00,2.00,2.00,
2848,11.50,2.00,2.00,
2849,299.75,815.00,0.37,
2850,296.50,791.00,0.42,
2851,213.75,769.00,0.46,
2852,267.00,809.00,0.38,
2853,0.50,0.00,2.00,
2854,301.00,846.00,0.31,
2855,254.00,825.00,0.35,
2856,7.00,0.00,2.00,
2857,288.25,759.00,0.48,
2858,1.00,0.00,2.00,
2859,18.25,2.00,2.00,
2860,3.00,0.00,2.00,
2861,262.25,827.00,0.35,
2862,228.75,836.00,0.33,
2863,243.00,723.00,0.55,
2864,10.25,0.00,2.00,
2865,1.25,0.00,2.00,
2866,278.50,841.00,0.32,
2867,255.75,811.00,0.38,
2868,187.25,827.00,0.35,
2869,231.50,839.00,0.32,
2870,255.50,780.00,0.44,
2871,324.50,797.00,0.41,
2872,191.75,817.00,0.37,
2873,0.25,0.00,2.00,
2874,3.50,0.00,2.00,
2875,20.75,2.00,2.00,
2876,313.25,759.00,0.48,
2877,23.25,4.00,1.99,
2878,220.50,765.00,0.47,
2879,227.25,761.00,0.48,
2880,10.25,0.00,2.00,
2881,327.00,779.00,0.44,
2882,325.25,823.00,0.35,
2883,275.50,801.00,0.40,
2884,227.50,833.00,0.33,
2885,228.50,820.00,0.36,
2886,234.25,781.00,0.44,
2887,0.25,0.00,2.00,
2888,161.75,793.00,0.41,
2889,163.00,750.00,0.50,
2890,239.00,823.00,0.35,
2891,10.00,1.00,2.00,
2892,263.00,765.00,0.47,
2893,274.00,673.00,0.65,
2894,235.75,807.00,0.39,
2895,243.00,758.00,0.48,
2896,4.25,0.00,2.00,
2897,216.50,773.00,0.45,
2898,337.50,823.00,0.35,
2899,2.25,0.00,2.00,
2900,239.75,759.00,0.48,
2901,4.25,0.00,2.00,
2902,25.00,0.00,2.00,
2903,3.00,0.00,2.00,
2904,0.50,0.00,2.00,
2905,248.75,827.00,0.35,
2906,6.50,1.00,2.00,
2907,18.25,2.00,2.00,
2908,194.00,784.00,0.43,
2909,224.50,829.00,0.34,
2910,294.00,816.00,0.37,
2911,330.75,795.00,0.41,
2912,1.00,0.00,2.00,
2913,3.50,0.00,2.00,
2914,2.75,0.00,2.00,
2915,238.00,757.00,0.49,
2916,239.50,782.00,0.44,
2917,6.00,0.00,2.00,
2918,227.50,822.00,0.36,
2919,337.25,804.00,0.39,
2920,1.50,0.00,2.00,
2921,270.75,788.00,0.42,
2922,3.75,0.00,2.00,
2923,226.25,811.00,0.38,
2924,12.50,0.00,2.00,
2925,8.50,0.00,2.00,
2926,5.25,0.00,2.00,
2927,285.75,806.00,0.39,
2928,6.75,0.00,2.00,
2929,178.00,853.00,0.29,
2930,15.25,1.00,2.00,
2931,221.50,820.00,0.36,
2932,4.00,0.00,2.00,
2933,1.75,0.00,2.00,
2934,220.50,827.00,0.35,
2935,208.00,802.00,0.40,
2936,1.25,0.00,2.00,
2937,302.75,855.00,0.29,
2938,217.75,794.00,0.41,
2939,21.00,2.00,2.00,
2940,204.75,835.00,0.33,
2941,36.00,6.00,1.99,
2942,188.00,811.00,0.38,
2943,5.50,0.00,2.00,
2944,261.00,824.00,0.35,
2945,298.00,771.00,0.46,
2946,0.75,0.00,2.00,
2947,255.25,795.00,0.41,
2948,295.75,757.00,0.49,
2949,263.50,768.00,0.46,
2950,1.50,0.00,2.00,
2951,0.75,0.00,2.00,
2952,1.25,0.00,2.00,
2953,12.25,2.00,2.00,
2954,1.50,0.00,2.00,
2955,6.00,0.00,2.00,
2956,231.25,761.00,0.48,
2957,10.25,0.00,2.00,
2958,24.75,5.00,1.99,
2959,37.75,6.00,1.99,
2960,273.25,819.00,0.36,
2961,290.00,813.00,0.37,
2962,297.25,783.00,0.43,
2963,28.50,1.00,2.00,
2964,9.25,0.00,2.00,
2965,3.00,0.00,2.00,
2966,27.75,2.00,2.00,
2967,280.25,808.00,0.38,
2968,263.25,817.00,0.37,
2969,263.25,746.00,0.51,
2970,252.00,812.00,0.38,
2971,1.50,0.00,2.00,
2972,316.50,824.00,0.35,
2973,2.00,0.00,2.00,
2974,275.75,771.00,0.46,
2975,7.25,0.00,2.00,
2976,12.50,0.00,2.00,
2977,280.00,788.00,0.42,
2978,32.50,13.00,1.97,
2979,9.25,0.00,2.00,
2980,245.50,848.00,0.30,
2981,274.25,809.00,0.38,
2982,1.50,0.00,2.00,
2983,3.25,0.00,2.00,
2984,16.50,1.00,2.00,
2985,20.75,0.00,2.00,
2986,2.75,0.00,2.00,
2987,283.25,846.00,0.31,
2988,22.75,4.00,1.99,
2989,243.00,808.00,0.38,
2990,0.25,0.00,2.00,
2991,304.25,845.00,0.31,
2992,258.75,767.00,0.47,
2993,241.00,832.00,0.34,
2994,241.25,771.00,0.46,
2995,188.50,807.00,0.39,
2996,5.50,1.00,2.00,
2997,322.25,801.00,0.40,
2998,5.25,0.00,2.00,
2999,4.00,0.00,2.00,
3000,302.00,849.00,0.30,
3001,1.75,0.00,2.00,
3002,5.50,0.00,2.00,
3003,240.50,726.00,0.55,
3004,315.75,809.00,0.38,
3005,1.50,0.00,2.00,
3006,242.00,783.00,0.43,
3007,9.00,0.00,2.00,
3008,284.25,782.00,0.44,
3009,256.75,769.00,0.46,
3010,1.00,0.00,2.00,
3011,18.25,4.00,1.99,
3012,17.00,0.00,2.00,
3013,2.50,0.00,2.00,
3014,198.50,719.00,0.56,
3015,258.00,754.00,0.49,
3016,272.75,804.00,0.39,
3017,5.75,0.00,2.00,
3018,275.75,816.00,0.37,
3019,20.75,4.00,1.99,
3020,10.00,0.00,2.00,
3021,254.75,819.00,0.36,
3022,287.00,779.00,0.44,
3023,249.75,749.00,0.50,
3024,247.75,824.00,0.35,
3025,216.75,796.00,0.41,
3026,219.50,809.00,0.38,
3027,293.75,784.00,0.43,
3028,246.75,785.00,0.43,
3029,2.25,0.00,2.00,
3030,8.25,0.00,2.00,
3031,321.50,809.00,0.38,
3032,42.50,2.00,2.00,
3033,14.00,0.00,2.00,
3034,11.00,0.00,2.00,
3035,234.25,799.00,0.40,
3036,0.75,1.00,2.00,
3037,319.00,807.00,0.39,
3038,286.00,801.00,0.40,
3039,0.75,0.00,2.00,
3040,211.50,770.00,0.46,
3041,8.25,0.00,2.00,
3042,1.25,0.00,2.00,
3043,22.00,1.00,2.00,
3044,271.50,828.00,0.34,
3045,265.25,758.00,0.48,
3046,5.00,0.00,2.00,
3047,216.50,759.00,0.48,
3048,15.00,1.00,2.00,
3049,4.50,0.00,2.00,
3050,217.50,864.00,0.27,
3051,107.50,34.00,1.93,
3052,3.75,0.00,2.00,
3053,17.25,4.00,1.99,
3054,3.00,0.00,2.00,
3055,0.25,0.00,2.00,
3056,10.00,0.00,2.00,
3057,7.25,3.00,1.99,
3058,220.50,804.00,0.39,
3059,266.25,784.00,0.43,
3060,238.25,744.00,0.51,
3061,218.75,768.00,0.46,
3062,223.50,814.00,0.37,
3063,11.25,1.00,2.00,
3064,294.00,836.00,0.33,
3065,6.50,0.00,2.00,
3066,75.00,16.00,1.97,
3067,264.50,835.00,0.33,
3068,0.75,0.00,2.00,
3069,2.50,0.00,2.00,
3070,233.75,754.00,0.49,
3071,4.25,0.00,2.00,
3072,14.25,3.00,1.99,
3073,210.75,806.00,0.39,
3074,228.00,817.00,0.37,
3075,254.00,807.00,0.39,
3076,5.00,0.00,2.00,
3077,238.25,807.00,0.39,
3078,19.00,2.00,2.00,
3079,73.00,17.00,1.97,
3080,274.00,805.00,0.39,
3081,5.50,0.00,2.00,
3082,17.25,1.00,2.00,
3083,26.25,3.00,1.99,
3084,250.00,783.00,0.43,
3085,321.50,810.00,0.38,
3086,251.00,757.00,0.49,
3087,0.75,0.00,2.00,
3088,22.75,4.00,1.99,
3089,223.50,816.00,0.37,
3090,225.25,826.00,0.35,
3091,1.25,0.00,2.00,
3092,278.00,810.00,0.38,
3093,2.50,0.00,2.00,
3094,5.25,0.00,2.00,
3095,255.50,801.00,0.40,
3096,186.75,792.00,0.42,
3097,2.50,0.00,2.00,
3098,1.25,0.00,2.00,
3099,228.50,854.00,0.29,
3100,325.00,816.00,0.37,
3101,272.75,774.00,0.45,
3102,6.25,0.00,2.00,
3103,272.00,839.00,0.32,
3104,301.25,819.00,0.36,
3105,264.00,800.00,0.40,
3106,1.00,0.00,2.00,
3107,18.50,3.00,1.99,
3108,3.00,0.00,2.00,
3109,1.25,0.00,2.00,
3110,266.50,824.00,0.35,
3111,2.75,0.00,2.00,
3112,269.75,791.00,0.42,
3113,248.75,759.00,0.48,
3114,3.00,0.00,2.00,
3115,272.75,741.00,0.52,
3116,261.00,748.00,0.50,
3117,1.50,0.00,2.00,
3118,244.00,807.00,0.39,
3119,5.00,0.00,2.00,
3120,14.50,1.00,2.00,
3121,236.75,846.00,0.31,
3122,249.50,800.00,0.40,
3123,227.25,807.00,0.39,
3124,3.00,0.00,2.00,
3125,199.50,838.00,0.32,
3126,282.50,795.00,0.41,
3127,8.00,0.00,2.00,
3128,209.75,767.00,0.47,
3129,426.00,770.00,0.46,
3130,4.00,0.00,2.00,
3131,31.00,2.00,2.00,
3132,5.50,0.00,2.00,
3133,21.25,0.00,2.00,
3134,5.00,0.00,2.00,
3135,18.75,0.00,2.00,
3136,222.75,786.00,0.43,
3137,253.00,840.00,0.32,
3138,5.25,0.00,2.00,
3139,10.25,1.00,2.00,
3140,1.50,0.00,2.00,
3141,212.75,799.00,0.40,
3142,270.25,704.00,0.59,
3143,194.50,784.00,0.43,
3144,193.50,792.00,0.42,
3145,179.00,844.00,0.31,
3146,35.25,0.00,2.00,
3147,249.00,794.00,0.41,
3148,1.75,0.00,2.00,
3149,239.75,774.00,0.45,
3150,22.50,2.00,2.00,
3151,273.00,767.00,0.47,
3152,11.25,0.00,2.00,
3153,0.50,0.00,2.00,
3154,215.75,772.00,0.46,
3155,95.25,11.00,1.98,
3156,246.25,830.00,0.34,
3157,246.75,786.00,0.43,
3158,2.75,0.00,2.00,
3159,0.75,0.00,2.00,
3160,273.50,769.00,0.46,
3161,4.00,1.00,2.00,
3162,314.25,850.00,0.30,
3163,14.75,2.00,2.00,
3164,16.25,1.00,2.00,
3165,3.75,0.00,2.00,
3166,262.00,815.00,0.37,
3167,10.75,2.00,2.00,
3168,2.75,0.00,2.00,
3169,3.50,0.00,2.00,
3170,246.50,801.00,0.40,
3171,5.50,0.00,2.00,
3172,11.75,1.00,2.00,
3173,272.25,828.00,0.34,
3174,6.25,0.00,2.00,
3175,4.00,0.00,2.00,
3176,257.00,801.00,0.40,
3177,21.50,2.00,2.00,
3178,2.00,0.00,2.00,
3179,241.50,755.00,0.49,
3180,1.75,0.00,2.00,
3181,22.50,1.00,2.00,
3182,218.75,827.00,0.35,
3183,23.00,5.00,1.99,
3184,237.00,762.00,0.48,
3185,0.50,0.00,2.00,
3186,3.25,0.00,2.00,
3187,238.75,795.00,0.41,
3188,22.25,1.00,2.00,
3189,18.00,2.00,2.00,
3190,24.75,1.00,2.00,
3191,1.00,0.00,2.00,
3192,203.75,766.00,0.47,
3193,2.25,0.00,2.00,
3194,2.50,0.00,2.00,
3195,248.00,796.00,0.41,
3196,284.50,801.00,0.40,
3197,11.50,2.00,2.00,
3198,336.75,775.00,0.45,
3199,10.25,0.00,2.00,
3200,231.25,753.00,0.49,
3201,269.25,798.00,0.40,
3202,198.50,821.00,0.36,
3203,0.50,0.00,2.00,
3204,241.75,792.00,0.42,
3205,12.25,1.00,2.00,
3206,207.00,797.00,0.41,
3207,270.00,773.00,0.45,
3208,256.75,759.00,0.48,
3209,280.75,823.00,0.35,
3210,247.75,789.00,0.42,
3211,14.75,3.00,1.99,
3212,289.50,800.00,0.40,
3213,0.50,0.00,2.00,
3214,8.00,0.00,2.00,
3215,49.25,9.00,1.98,
3216,223.50,792.00,0.42,
3217,9.50,0.00,2.00,
3218,4.25,0.00,2.00,
3219,20.75,6.00,1.99,
3220,261.25,811.00,0.38,
3221,10.00,0.00,2.00,
3222,1.00,0.00,2.00,
3223,198.00,835.00,0.33,
3224,2.75,0.00,2.00,
3225,4.75,1.00,2.00,
3226,3.50,0.00,2.00,
3227,0.50,0.00,2.00,
3228,266.75,813.00,0.37,
3229,231.00,799.00,0.40,
3230,231.75,805.00,0.39,
3231,219.25,828.00,0.34,
3232,252.75,770.00,0.46,
3233,193.50,811.00,0.38,
3234,248.25,840.00,0.32,
3235,208.50,822.00,0.36,
3236,7.50,0.00,2.00,
3237,6.00,0.00,2.00,
3238,7.75,0.00,2.00,
3239,3.00,0.00,2.00,
3240,242.75,846.00,0.31,
3241,215.25,766.00,0.47,
3242,28.50,6.00,1.99,
3243,15.00,1.00,2.00,
3244,2.75,0.00,2.00,
3245,1.00,0.00,2.00,
3246,28.00,2.00,2.00,
3247,196.25,790.00,0.42,
3248,2.50,0.00,2.00,
3249,246.75,769.00,0.46,
3250,275.00,823.00,0.35,
3251,21.75,4.00,1.99,
3252,194.25,779.00,0.44,
3253,258.25,832.00,0.34,
3254,37.75,8.00,1.98,
3255,248.25,813.00,0.37,
3256,256.50,771.00,0.46,
3257,223.75,747.00,0.51,
3258,210.25,794.00,0.41,
3259,6.00,0.00,2.00,
3260,199.75,807.00,0.39,
3261,0.50,0.00,2.00,
3262,32.50,3.00,1.99,
3263,6.50,4.00,1.99,
3264,0.25,0.00,2.00,
3265,202.75,797.00,0.41,
3266,275.25,768.00,0.46,
3267,4.00,0.00,2.00,
3268,293.25,829.00,0.34,
3269,44.00,8.00,1.98,
3270,23.50,1.00,2.00,
3271,313.50,761.00,0.48,
3272,319.25,782.00,0.44,
3273,246.75,772.00,0.46,
3274,289.50,787.00,0.43,
3275,216.25,767.00,0.47,
3276,228.00,842.00,0.32,
3277,282.00,816.00,0.37,
3278,8.00,2.00,2.00,
3279,9.25,0.00,2.00,
3280,2.00,0.00,2.00,
3281,4.50,1.00,2.00,
3282,17.00,0.00,2.00,
3283,0.25,0.00,2.00,
3284,1.25,0.00,2.00,
3285,2.25,0.00,2.00,
3286,238.00,788.00,0.42,
3287,235.75,808.00,0.38,
3288,230.75,790.00,0.42,
3289,3.25,0.00,2.00,
3290,9.50,0.00,2.00,
3291,0.50,0.00,2.00,
3292,20.00,0.00,2.00,
3293,1.75,0.00,2.00,
3294,14.25,3.00,1.99,
3295,224.00,775.00,0.45,
3296,208.25,785.00,0.43,
3297,244.25,811.00,0.38,
3298,260.25,825.00,0.35,
3299,248.25,775.00,0.45,
3300,14.00,1.00,2.00,
3301,1.50,0.00,2.00,
3302,9.50,3.00,1.99,
3303,210.75,810.00,0.38,
3304,230.75,770.00,0.46,
3305,1.75,0.00,2.00,
3306,280.25,837.00,0.33,
3307,1.00,0.00,2.00,
3308,5.75,0.00,2.00,
3309,15.50,0.00,2.00,
3310,241.00,799.00,0.40,
3311,306.25,788.00,0.42,
3312,29.00,1.00,2.00,
3313,1.75,0.00,2.00,
3314,234.50,777.00,0.45,
3315,9.00,0.00,2.00,
3316,243.75,796.00,0.41,
3317,11.25,2.00,2.00,
3318,211.50,799.00,0.40,
3319,226.25,794.00,0.41,
3320,1.00,0.00,2.00,
3321,260.75,795.00,0.41,
3322,11.00,0.00,2.00,
3323,16.75,4.00,1.99,
3324,325.00,799.00,0.40,
3325,1.75,0.00,2.00,
3326,1.25,0.00,2.00,
3327,6.75,0.00,2.00,
3328,5.25,0.00,2.00,
3329,248.75,681.00,0.64,
3330,5.75,0.00,2.00,
3331,8.25,1.00,2.00,
3332,215.50,787.00,0.43,
3333,264.00,832.00,0.34,
3334,2.25,0.00,2.00,
3335,316.25,800.00,0.40,
3336,8.25,0.00,2.00,
3337,266.25,830.00,0.34,
3338,0.25,0.00,2.00,
3339,36.00,5.00,1.99,
3340,2.75,0.00,2.00,
3341,241.75,804.00,0.39,
3342,24.25,1.00,2.00,
3343,48.50,8.00,1.98,
3344,2.00,0.00,2.00,
3345,326.50,766.00,0.47,
3346,2.50,0.00,2.00,
3347,1.50,0.00,2.00,
3348,281.50,748.00,0.50,
3349,261.50,805.00,0.39,
3350,13.75,1.00,2.00,
3351,58.75,13.00,1.97,
3352,248.75,761.00,0.48,
3353,260.50,816.00,0.37,
3354,8.00,1.00,2.00,
3355,218.75,833.00,0.33,
3356,9.25,1.00,2.00,
3357,242.00,784.00,0.43,
3358,5.75,0.00,2.00,
3359,268.50,762.00,0.48,
3360,7.00,0.00,2.00,
3361,0.75,0.00,2.00,
3362,266.50,845.00,0.31,
